recipe_id,food_word,recipe_name,category,dietary_category,link_type,canonical_ndb_no,prep_time,servings_label,servings_count,sr_rule,cooking_method,cook_minutes,cook_temp_f,yield_factor_water,yield_factor_fat,yield_factor_protein,yield_factor_carbohydrate,yield_factor_other,yield_factor_fiber,status,fingerprint,sr_notes,disclosure,audit_status,audit_notes,skip_macros,cook2_method,cook2_minutes,cook2_temp_f,cook3_method,cook3_minutes,cook3_temp_f,fill_class,cook2_fill_class,cook3_fill_class
SOUP_002,BEEFPHO,Beef Pho,soups & stews,all,builtin,,,1 bowl (makes 4),4,Rule D,,,,,,,,,,approved,,"Rule D — no canonical; 4-section: stock (@STOCK_004 1892g, raw); seasoning (raw: tamari as fish sauce proxy 45g + onion 110g + ginger 20g + anise_seed 3g + cinnamon 1.5g + cloves 2g + coriander 2.5g + sugar 4.2g); noodles (boiled bin model NDB 20133: rice_noodles_dry 226.8g + water 946g); beef (raw: beef_flank_steak_raw 340.2g)",,PASS,,
SOUP_003,CLASSICBEEFSTEW,Beef Stew,soups & stews,all,builtin,,,1½ cups (makes 4),4,Rule D,braise,50,,,,,,,,approved,,Rule D — no canonical; 2-section: stock (@STOCK_004 473g raw yfw=1.0); stew (boiled yfw=0.65): beef_chuck_for_stew_raw 680g + olive_oil 27.2g + onion_raw 220g + garlic_raw 12g + tomato_paste 48g + flour_ap 31.25g + carrot_raw 244g + celery_raw 120g + potato_white_raw 450g + worcestershire_sauce 15g + thyme_fresh 2.4g + bay_leaf_dried 1.2g + salt 9g + pepper 1.15g; ~104 kcal/100g; all,,PASS,,
SOUP_004,BROCCOLICHEDDARSOUP,Broccoli Cheddar Soup,soups & stews,pollo,builtin,,,1 bowl (makes 4),4,Rule D,simmer,20,,,,,,,,approved,,Rule D — no canonical; 2-section: stock (@STOCK_003 473g raw yfw=1.0); soup (boiled yfw=0.90): butter_unsalted 56.8g + flour_ap 31.25g + onion_raw 110g + garlic_raw 6g + carrot_raw 122g + broccoli_raw 453.6g + half_and_half 484g + cheese_cheddar 226.8g + salt 4.5g + pepper 0.575g + nutmeg 0.275g; ~128 kcal/100g; veggie,,PASS,,
SOUP_005,EGGDROPSOUP,Egg Drop Soup,soups & stews,pollo,builtin,,,1 bowl (makes 4),4,Rule D,,,,,,,,,,approved,,Rule D — no canonical; 2-section: @STOCK_003 raw + egg_drop boiled yfw=0.95,PASS,,,
SOUP_006,HOTSOURSOUP,Hot & Sour Soup,soups & stews,all,builtin,,,1 bowl (makes 4),4,Rule D,simmer,12,,,,,,,,approved,,Rule D — no canonical; 3-section: @STOCK_003 raw + hot_sour simmer yfw=0.92 + finish raw yfw=1.0,PASS,,,
SOUP_007,TORTILLASOUP,Tortilla Soup,soups & stews,pollo,builtin,,,1 bowl (makes 4),4,Rule D,simmer,19,,,,,,,,approved,,Rule D — no canonical; 5-section: @STOCK_003 raw + soup simmer + onion fried + garlic_jalapeno fried + finish raw,PASS,,,
SOUP_008,VEGETARIANCHILI,Vegetarian Chili,soups & stews,vegan,builtin,,,1 bowl (makes 4),4,Rule D,simmer,25,,,,,,,,approved,,Rule D — no canonical; 5-section: @STOCK_007 raw + chili simmer + onion_peppers fried + garlic_jalapeno fried + spices fried,PASS,,,
SOUP_009,CHICKENGUMBO,Chicken Gumbo,soups & stews,all,builtin,,,1 bowl (makes 4),4,Rule D,simmer,15,,,,,,,,approved,,Rule D — no canonical; 7-section: stock+sauces raw + roux fried + onion_celery_pepper simmer + garlic simmer + chicken_sausage simmer + okra raw,PASS,,,
SOUP_010,CHICKENNOODLESOUP,Chicken Noodle Soup,soups & stews,pollo,builtin,,,1 bowl (makes 4),4,Rule D,simmer,9,,,,,,,,approved,,Rule D — no canonical; 3-section: stock+soup simmer 20min + noodles boiled + parsley finish,PASS,,,
SOUP_011,CHILINOBEANS,Chili no Beans,soups & stews,all,builtin,,,1 bowl (makes 4),4,Rule D,simmer,45,,,,,,,,approved,,Rule D — no canonical; 5-section: stock+tomatoes raw + beef fried + onion simmer + garlic simmer + spices simmer,PASS,,,
SOUP_012,CHILEWITHBEANS,Chili with Beans,soups & stews,all,builtin,,,1 bowl (makes 4),4,Rule D,simmer,15,,,,,,,,approved,,Rule D — no canonical; 5-section: stock+tomatoes+beans simmer + beef fried + onion simmer + garlic simmer + spices simmer,PASS,,,
SOUP_013,SEAFOODGUMBO,Seafood Gumbo,soups & stews,pesca,builtin,,,1 bowl (makes 8),8,Rule D,simmer,7,,,,,,,,approved,,Rule D — no canonical; 8-section: fish_stock simmer + cajun_spice raw + roux fried + onion_celery_pepper simmer + garlic simmer + okra simmer + seafood simmer + finish,PASS,,,
SOUP_014,BLACKBEANSOUP,Black Bean Soup,soups & stews,vegan,builtin,,,1 bowl (makes 4),4,Rule D,simmer,22,,,,,,,,approved,,Rule D — no canonical; 5-section: stock+beans raw + onion_celery fried + bell_pepper simmer + garlic_spices simmer + finish,PASS,,,
SOUP_015,NEWENGLANDCLAMCHOWDER,New England Clam Chowder,soups & stews,pesca,builtin,,,1 bowl (makes 4),4,Rule D,simmer,4,,,,,,,,approved,,Rule D — no canonical; 5-section: bacon fried + onion_celery simmer + garlic_flour simmer + stock_potatoes simmer + clam_cream no heat,PASS,,,
SOUP_016,REDCLAMCHOWDER,Red Clam Chowder,soups & stews,pesca,builtin,,,1 bowl (makes 4),4,Rule D,simmer,4,,,,,,,,approved,,Rule D — no canonical; 5-section: bacon fried + onion_celery_pepper simmer + garlic_pepper simmer + stock_potatoes simmer + clam no heat,PASS,,,
SOUP_017,FRENCHONIONSOUP,French Onion Soup,soups & stews,all,builtin,,,1 bowl (makes 4),4,Rule D,simmer,18,,,,,,,,approved,,Rule D — no canonical; 4-section: onions simmer 45min + wine simmer + stock no heat + topping finish,PASS,,,
SOUP_018,LENTILSOUP,Lentil Soup,soups & stews,vegan,builtin,,,1 bowl (makes 4),4,Rule D,simmer,22,,,,,,,,approved,,Rule D — no canonical; 5-section: stock+lentils simmer 22min (absorption model) + onion_carrot_celery simmer + garlic_spices simmer + tomatoes simmer + finish,PASS,,,
SOUP_019,LOBSTERBISQUE,Lobster Bisque,soups & stews,pesca,builtin,,,1 bowl (makes 4),4,Rule D,simmer,17,,,,,,,,approved,,Rule D — no canonical; 6-section: mirepoix simmer + garlic_tomato simmer + flour simmer + wine simmer + fish_stock_spices no heat + finish,PASS,,,
SOUP_020,MINESTRONE,Minestrone,soups & stews,vegan,builtin,,,1 bowl (makes 4),4,Rule D,simmer,9,,,,,,,,approved,,Rule D — no canonical; 5-section: onion_celery_carrot simmer + garlic_tomato simmer + stock_vegetables simmer + pasta_beans no heat + spinach finish,PASS,,,
SOUP_021,POZOLE,Pozole Rojo,soups & stews,all,builtin,,,1 bowl (makes 4),4,Rule D,braise,30,,,,,,,,approved,,Rule D — no canonical; 2-section: pork+aromatics braise 60min + chili_hominy no heat braise 30min,PASS,,,
SOUP_022,TOMATOSOUP,Tomato Soup,soups & stews,veggie,builtin,,,1 bowl (makes 4),4,Rule D,simmer,20,,,,,,,,approved,,Rule D — no canonical; 4-section: onion simmer + garlic simmer + tomatoes no heat + finish,PASS,,,
BKFST_040,BAGELCREAMCHEESE,Bagel & Cream Cheese,Breakfast,veggie,builtin,,,1 bagel (makes 1),1,Rule D,,,,,,,,,,approved,,,,PASS,,
BKFST_041,BAGELLOX,Bagel & Lox,Breakfast,pesca,builtin,,,1 bagel (makes 1),1,Rule D,,,,,,,,,,approved,,,,PASS,,
BKFST_042,DENVERSCRAMBLER,Denver Scrambler,Breakfast,all,builtin,,,1 serving (makes 1),1,Rule D,pan seared,7,,,,,,,,approved,,,,PASS,,
BKFST_043,MIGAS,Migas without Tortillas,Breakfast,veggie,builtin,,,1 serving (makes 1),1,Rule D,pan seared,7,,,,,,,,approved,,,,PASS,,
BKFST_044,MIGASTORTILLAS,Migas with Tortillas,Breakfast,veggie,builtin,,,1 serving (makes 1),1,Rule D,pan seared,7,,,,,,,,approved,,,,PASS,,
BKFST_045,YOGURTPARFAIT,Yogurt Parfait,Breakfast,veggie,builtin,,,1 serving (makes 1),1,Rule D,,,,,,,,,,approved,,,,PASS,,
BKFST_046,BELGIANWAFFLE,Belgian Waffle,Breakfast,veggie,builtin,,,1 waffle (makes 4),4,Rule D,grilled,5,,,,,,,,approved,,,,PASS,,,,,,,,,grilled_batter,,
BKFST_047,HUEVOSRANCHEROS,Huevos Rancheros,Breakfast,veggie,builtin,,,1 serving (makes 2),2,Rule D,,,,,,,,,,approved,,,,PASS,,
BKFST_048,BREAKFASTSTRATA,Breakfast Strata,Breakfast,all,builtin,,,1 piece (makes 6),6,Rule D,baked,50,350,,,,,,,approved,,,,PASS,,,,,,,,,dairy_custard,,
BKFST_049,CREPES,Crepes,Breakfast,veggie,builtin,,,2 crepes (makes 4 servings),4,Rule D,pan seared,2,,,,,,,,approved,,,,PASS,,,,,,,,,pan_grilled_batter,,
BKFST_050,DUTCHBABY,Dutch Baby,Breakfast,veggie,builtin,,,1/2 pancake (makes 2 servings),2,Rule D,baked,20,425,,,,,,,approved,,,,PASS,,,,,,,,,cake_batter,,
BKFST_051,OVERNIGHTOATS,Overnight Oats,Breakfast,veggie,builtin,,,1 jar (makes 2 servings),2,Rule D,,,,,,,,,,approved,,,,PASS,,
BKFST_052,GRANOLA,Granola,Breakfast,vegan,builtin,8037,,1/4 cup (makes 24+ servings),24,Rule B,baked,30,325,,,,,,,approved,,,,PASS,,
BKFST_054,GRANOLABALANCED,"Granola, Omega Balanced",Breakfast,vegan,builtin,,,1/4 cup (makes 24 servings),24,Rule D,baked,30,325,,,,,,,approved,,,,PASS,Rule D — no canonical,
ENTR_126,SHRIMPFRIED,Seafood Fried Shrimp,entrees & main courses,pesca,builtin,15150,,1 serving (makes 4),4,Rule C,fried,,,0.620,1.0,1.0,1.0,1.0,,approved,,ENTR_126 Rule C — Fiber -10% and Sugar -20% structural (thin flour coating; shrimp glycogen in NDB 15150 not captured by raw NDB 15270); E/P/F/C/W all within ±4%,,PASS,,
ENTR_127,SHRIMPCORNMEALFRIED,Seafood Cornmeal Fried Shrimp,entrees & main courses,pesca,builtin,,,1 serving (makes 4),4,Rule D,fried,,,0.620,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
PASTA_011,SPAGHETTIANDMEATBALLS,Spaghetti and Meatballs,pasta & pizza,all,builtin,,,1 serving (makes 4),4,Rule D,,,,,,1.0,1.0,1.0,,approved,,,,PASS,,
SAUCE_025,ENCHILADASAUCE,Red Enchilada Sauce,sauces & condiments,vegan,builtin,,,1/4 cup (makes 11+),11,Rule D,simmer,13,,,,,,,,approved,,Rule D — no canonical,Red Enchilada Sauce computed from SR Legacy values only.,PASS,,
SAUCE_026,BBQSAUCE,BBQ Sauce,sauces & condiments,vegan,builtin,,,1 tbsp (makes 40+),40,Rule D,sub-simmer,22,,,,,,,,approved,,Rule D — no canonical,BBQ Sauce computed from SR Legacy values only.,PASS,,
SAUCE_027,MARINARASAUCE,Italian Marinara Sauce,sauces & condiments,vegan,builtin,,,½ cup (makes 7),7,Rule D,simmer,22,,,,,,,,approved,,,,PASS,,
SAND_068,BEEFSHAWARMA,Beef Shawarma,sandwiches & burgers,all,builtin,,,1 serving (makes 2),2,Rule D,,,,,,,,,,approved,,Beef Shawarma; Rule D — no canonical; 2-section: beef (pan seared yfw=0.75): sirloin_tip_raw(23061) 340.2g+olive_oil(4053) 27.2g+lemon_juice_raw(9152) 45.0g+garlic_raw(11215) 12.0g+cumin_ground(2014)+coriander_seed(2013)+paprika(2028)+turmeric_ground(2043)+cinnamon_ground(2010)+cardamom_ground(2006)+cayenne_pepper(2031)+salt_table(2047)+black_pepper_ground(2030); assembly (raw yfw=1.0): pita_white(18413) 120.0g+tomato_red_raw(11529) 123.0g+onion_raw(11282) 40.0g+parsley_fresh(11297) 15.0g+tahini(12166) 30.0g+lemon_juice_raw(9152) 15.0g; cooked total ~672g; 2 servings × ~336g,,PASS,,
SAND_069,BUFFALOCHICKENWRAP,Buffalo Chicken Wrap,sandwiches & burgers,pollo,builtin,,,1 serving (makes 2),2,Rule D,,,,,,,,,,approved,,Buffalo Chicken Wrap; Rule D — no canonical; 2-section: chicken (pan seared yfw=0.75): chicken_breast_raw(5062) 340.2g+hot_sauce(6169) 45.0g+olive_oil(4053) 13.6g+garlic_powder(2020) 1.55g+onion_powder(2026) 1.2g+salt_table(2047) 1.5g+black_pepper_ground(2030) 0.575g; assembly (raw yfw=1.0): tortilla_flour_refrigerated(18364) 144.0g+lettuce_romaine_raw(11251) 94.0g+celery_raw(11143) 80.0g+carrot_raw(11124) 61.0g+cheese_blue(1004) 28.35g; cooked total ~736.6g; 2 servings × ~368.3g,,PASS,,
SAND_070,CHICKENCAESARWRAP,Chicken Caesar Wrap,sandwiches & burgers,pollo,builtin,,,1 serving (makes 2),2,Rule D,,,,,,,,,,approved,,Chicken Caesar Wrap; Rule D — no canonical; 3-section composite: chicken (pan seared yfw=0.75): chicken_breast_raw(5062) 340.2g+avocado_oil(4581) 14.0g+garlic_powder(2020) 1.55g+salt_table(2047) 1.5g+black_pepper_ground(2030) 0.575g; assembly (raw yfw=1.0): tortilla_flour_refrigerated(18364) 144.0g+lettuce_romaine_raw(11251) 94.0g+croutons_plain(18242) 30.0g+cheese_parmesan_hard(1033) 50.0g; dressing (raw yfw=1.0 @SAUCE_024): 61.7g; cooked total ~673.5g; 2 servings x ~336.8g,,PASS,,
SAND_071,FISHWRAP,Fish Wrap,sandwiches & burgers,pesca,builtin,,,1 serving (makes 2),2,Rule D,,,,,,,,,,approved,,Fish Wrap (Baja-style); Rule D — no canonical; 2-section: fish (pan seared yfw=0.82): snapper_raw(15101) 340.2g+olive_oil(4053) 13.6g+lime_juice_raw(9160) 15.0g+cumin_ground(2014) 2.0g+garlic_powder(2020) 1.55g+paprika(2028) 2.3g+salt_table(2047) 1.5g+black_pepper_ground(2030) 0.575g; assembly (raw yfw=1.0): tortilla_flour_refrigerated(18364) 144.0g+cabbage_raw(11109) 100.0g+avocado_raw(9038) 100.0g+tomato_red_raw(11529) 61.25g+sour_cream(1056) 57.5g+lime_juice_raw(9160) 15.0g+cilantro_raw(11165) 8.0g; fish raw 376.7g x0.82=308.9g cooked; assembly 485.75g; total ~794.6g; 2 servings x ~397g,,PASS,,
SAND_072,LAMBBURGER,Lamb Burger,sandwiches & burgers,all,builtin,,,1 serving (makes 2),2,Rule D,,,,,,,,,,approved,,Lamb Burger (Mediterranean-style); Rule D — no canonical; 2-section: patty (pan seared yfw=0.75): lamb_ground_raw(17224) 226.8g+avocado_oil(4581) 14.0g+garlic_powder(2020) 1.55g+cumin_ground(2014) 2.0g+coriander_seed(2013) 1.8g+oregano_dried(2027) 0.9g+salt_table(2047) 1.5g+black_pepper_ground(2030) 0.575g; assembly (raw yfw=1.0): hamburger_bun(18350) 88.0g+arugula_raw(11959) 20.0g+tomato_red_raw(11529) 61.25g+onion_raw(11282) 18.0g+cheese_feta(1019) 56.7g+yogurt_greek_whole_milk(1293) 61.25g+cucumber_peeled_raw(11206) 59.5g+mint_fresh(2065) 4.2g+lemon_juice_raw(9152) 7.5g+garlic_raw(11215) 3.0g; patty 248.7g x0.75=186.5g cooked; assembly 379.45g; total ~565.9g; 2 servings x ~283g,,PASS,,
SAND_073,MEDITERRANEANCHICKENWRAP,Mediterranean Chicken Wrap,sandwiches & burgers,pollo,builtin,,,1 wrap (makes 2),2,Rule D,,,,,,,,,,approved,,Mediterranean Chicken Wrap; Rule D — no canonical; 2-section: chicken (pan seared yfw=0.75): chicken_breast_raw(5062) 226.8g+avocado_oil(4581) 14.0g+lemon_juice_raw(9152) 30.0g+garlic_powder(2020) 1.55g+oregano_dried(2027) 0.9g+salt_table(2047) 1.5g+black_pepper_ground(2030) 0.575g; assembly (raw yfw=1.0): tortilla_flour_refrigerated(18364) 144.0g+hummus_commercial(16158) 60.0g+lettuce_romaine_raw(11251) 94.0g+cucumber_peeled_raw(11206) 119.0g+tomato_red_raw(11529) 61.25g+onion_raw(11282) 18.0g+cheese_feta(1019) 56.7g+olives_black_canned(9193) 44.0g+lemon_juice_raw(9152) 15.0g+olive_oil(4053) 13.6g+oregano_dried(2027) 0.9g; chicken 274.9g raw x0.75 cooked; assembly 626.5g; total ~796g; 2 servings x ~398g,,PASS,,
SAND_074,CHEESEBURGERBITES,Bacon Cheeseburger Bites,sandwiches & burgers,all,builtin,,,3 bites (makes 4),4,Rule D,,,,,,,,,,approved,,Bacon Cheeseburger Bites (bunless); Rule D — no canonical; 2-section: patties (pan seared yfw=0.75): beef_ground_80lean_raw(23572) 454.0g+garlic_powder(2020) 1.55g+salt_table(2047) 3.0g+black_pepper_ground(2030) 1.15g; toppings (raw yfw=1.0): bacon_cooked_pan_fried(10862) 69.0g+cheese_american(1253) 126.0g+ketchup(11935) 34.0g+mustard_yellow(2046) 10.0g+pickle_dill(11937) 24.0g; patties ~393g cooked; toppings 263g; total ~656g; 4 servings x ~164g (3 bites each),,PASS,,
SAND_075,PINWHEEL,Pinwheel Sandwiches,sandwiches & burgers,pollo,builtin,,,1 roll (makes 4),4,Rule D,,,,,,,,,,approved,,Pinwheel Sandwiches; Rule D — no canonical; single section (raw yfw=1.0): tortilla_flour_refrigerated(18364) 192.0g+cream_cheese(1017) 227.0g+turkey_breast_deli(7081) 226.8g+cheese_cheddar(1009) 113.4g+spinach_raw(11457) 60.0g+bell_pepper_red_raw(11821) 119.0g+scallion_raw(11291) 30.0g+garlic_powder(2020) 1.55g+black_pepper_ground(2030) 0.575g; 969.8g total; 4 servings x 242.4g (1 roll per person); ~221 kcal/100g; dietary_category=pollo,,PASS,,
SAND_076,SHRIMPROLL,Shrimp Salad Rolls,sandwiches & burgers,pesca,builtin,,,1 roll (makes 2),2,Rule D,,,,,,,,,,approved,,Shrimp Salad Rolls; Rule D — no canonical; 2-section: shrimp (pan seared yfw=0.82): shrimp_raw(15270) 226.8g+avocado_oil(4581) 7.0g+salt_table(2047) 1.5g+black_pepper_ground(2030) 0.3g; salad (raw yfw=1.0): hamburger_bun(18350) 88.0g+butter_unsalted(1145) 14.2g+mayonnaise(4025) 55.2g+celery_raw(11143) 60.0g+scallion_raw(11291) 30.0g+lemon_juice_raw(9152) 15.0g+dill_fresh(2045) 2.0g+salt_table(2047) 1.5g+black_pepper_ground(2030) 0.3g; 459.2g cooked; 2 servings x 229.6g; ~222 kcal/100g; dietary_category=pesca,,PASS,,
SAND_077,TOMATOSANDWICH,Tomato Sandwich,sandwiches & burgers,veggie,builtin,,,1 sandwich (makes 1),1,Rule D,,,,,,,,,,approved,,Tomato Sandwich; Rule D — no canonical; single section (raw yfw=1.0): bread_white_commercial(18069) 80.0g+tomato_red_raw(11529) 150.0g+mayonnaise(4025) 27.6g+salt_table(2047) 0.75g+black_pepper_ground(2030) 0.3g; 258.65g total; 1 serving x 258.65g; ~166 kcal/100g; dietary_category=veggie,,PASS,,
SAND_078,TOFUBURRITO,Tofu Burritos,sandwiches & burgers,vegan,builtin,,,1 burrito (makes 2),2,Rule D,simmer,,,,,,,,,approved,,Tofu Burritos; Rule D — no canonical; 2-section: filling (pan seared yfw=0.85): tofu_firm_raw(16126) 340.0g+beans_black_cooked(16015) 172.0g+bell_pepper_red_raw(11821) 119.0g+onion_raw(11282) 110.0g+garlic_raw(11215) 6.0g+avocado_oil(4581) 14.0g+cumin_ground(2014) 2.0g+chili_powder(2009) 2.3g+paprika(2028) 1.15g+salt_table(2047) 3.0g+black_pepper_ground(2030) 0.575g+lime_juice_raw(9160) 15.0g+cilantro_raw(11165) 8.0g; assembly (raw yfw=1.0): tortilla_flour_refrigerated(18364) 144.0g; ~818g cooked; 2 servings x ~409g; dietary_category=vegan,,PASS,,
SAND_079,EMPANADA,Beef Empanadas,sandwiches & burgers,all,builtin,,,1 empanada (makes 8),8,Rule D,baked,,,,,,,,,approved,,Beef Empanadas; Rule D — no canonical; 2-section composite: filling (pan seared yfw=0.85 yff=0.593): beef_ground_80lean_raw(23572) 340.0g+onion_raw(11282) 110.0g+bell_pepper_green_raw(11333) 60.0g+garlic_raw(11215) 6.0g+avocado_oil(4581) 14.0g+cumin_ground(2014) 2.0g+paprika(2028) 1.15g+oregano_dried(2027) 0.9g+salt_table(2047) 3.0g+black_pepper_ground(2030) 0.575g+egg_cooked_hardboiled(1129) 50.0g+olives_black_canned(9193) 44.0g; crust (raw yfw=1.0): @CRUST_004 559.57g; ~1190g cooked; 8 servings x ~149g; dietary_category=all; Atwater energy recomputed (yff=0.593 on filling),,PASS,,
SAND_080,GORDITA,Gorditas,sandwiches & burgers,veggie,,,15 min,1 gordita (makes 6),6,Rule D,,,,,,,,,,approved,,,,PASS,,
PASTA_001,BAKEDZITI,Baked Ziti,pasta & pizza,veggie,builtin,,,1 plate (makes 6),6,Rule D,baked,18,375,,,1.0,1.0,1.0,,approved,,,,PASS,,
PASTA_002,GARLICBREADPIZZA,Garlic Bread Pizza,pasta & pizza,veggie,builtin,,,1 piece (makes 4),4,Rule D,baked,9,400,,,1.0,1.0,1.0,,approved,,,,PASS,,
PASTA_003,PIZZATHICKCRUST,"Pizza, Thick Crust",pasta & pizza,veggie,builtin,,,2 slices (makes 4),4,Rule D,baked,20,450,,,1.0,1.0,1.0,,approved,,,,PASS,,
PASTA_004,PIZZATHINCRUST,"Pizza, Thin Crust",pasta & pizza,veggie,builtin,,,2 slices (makes 4),4,Rule D,baked,20,450,,,1.0,1.0,1.0,,approved,,,,PASS,,
PASTA_005,GARLICBUTTERSHRIMPASTA,Garlic Butter Shrimp Pasta,pasta & pizza,pesca,builtin,,,1 plate (makes 4),4,Rule D,simmer,2,,,,1.0,1.0,1.0,,approved,,,,PASS,,
PASTA_006,CHICKENPESTOPASTA,Chicken Pesto Pasta,pasta & pizza,pollo,builtin,,,1 plate (makes 4),4,Rule D,,,,,,1.0,1.0,1.0,,approved,,,,PASS,,
PASTA_007,LEMONPASTA,Lemon Pasta,pasta & pizza,veggie,builtin,,,1 plate (makes 4),4,Rule D,,,,,,1.00,1.00,1.00,,approved,,,,PASS,,
PASTA_008,PASTAPRIMAVERA,Pasta Primavera,pasta & pizza,veggie,builtin,,,1 plate (makes 4),4,Rule D,,,,,,1.00,1.00,1.00,,approved,,,,PASS,,
PASTA_009,PASTAPESTO,Pasta al Pesto,pasta & pizza,veggie,builtin,,,1 plate (makes 4),4,Rule D,,,,,,1.00,1.00,1.00,,approved,,,,PASS,,
PASTA_010,RAVIOLI,Cheese Ravioli,pasta & pizza,veggie,builtin,,,1 plate (makes 4),4,Rule D,,,,,,1.00,1.00,1.00,,approved,,,,PASS,,
PASTA_012,SPAGHETTIBOLOGNESE,Spaghetti Bolognese,pasta & pizza,all,builtin,,,1 plate (makes 4),4,Rule D,simmer,90,,,,1.00,1.00,1.00,,approved,,,,PASS,,
PASTA_013,CACIOEPEPE,Cacio e Pepe,pasta & pizza,veggie,builtin,,,1 plate (makes 4),4,Rule D,,,,,,1.00,1.00,1.00,,approved,,,,PASS,,
PASTA_014,CARBONARA,Carbonara,pasta & pizza,all,builtin,,,1 plate (makes 4),4,Rule D,,,,,,1.00,1.00,1.00,,approved,,,,PASS,,
PASTA_015,FETTUCCINEALFREDO,Fettuccine Alfredo,pasta & pizza,veggie,,,25,1 plate (makes 4),4,Rule D,,,,,,1.0,1.0,1.0,,approved,,,,PASS,Rule D,0
PASTA_016,PENNEALLAVODKA,Penne alla Vodka,pasta & pizza,veggie,,,30,1 plate (makes 4),4,Rule D,,,,,,1.0,1.0,1.0,,approved,,,,PASS,Rule D,0
BVRG_001,VANILLAMILKSHAKE,Vanilla Milkshake,beverages,veggie,dish,,5 min,1 milkshake,1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 16 oz single serving: 2 cups vanilla ice cream + 1/4 cup whole milk + vanilla extract + salt. Raw blend, yfw=1.0, 329.95g cooked.",
BVRG_002,CHOCOLATEMILKSHAKE,Chocolate Milkshake,beverages,veggie,dish,,5 min,1 milkshake,1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 16 oz single serving: 2 cups chocolate ice cream + 1/4 cup whole milk + 2 tbsp chocolate syrup. Raw blend, yfw=1.0, 364.0g cooked.",
BVRG_003,STRAWBERRYMILKSHAKE,Strawberry Milkshake,beverages,veggie,dish,,5 min,1 milkshake,1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 16 oz single serving: 2 cups vanilla ice cream + 1/4 cup whole milk + 1/2 cup fresh strawberries. Raw blend, yfw=1.0, 401.0g cooked. Vanilla IC used (not NDB 19271 strawberry IC) to avoid SR Legacy SugarsTotal=0.0 artifact.",
BVRG_004,CAFEAULAIT,Café au Lait,beverages,veggie,dish,,5 min,1 serving (16 oz),1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 1 cup brewed coffee + 1 cup whole milk. raw, yfw=1.0, 481.0g, 151 kcal/serving.",
BVRG_005,CAFEMOCHA,Café Mocha,beverages,veggie,dish,,5 min,1 serving (12 oz),1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 2 fl oz espresso + 1 cup whole milk + 2 tbsp chocolate syrup. raw, yfw=1.0, 342.2g, 263 kcal/serving.",
BVRG_006,CAPPUCCINO,Cappuccino,beverages,veggie,dish,,5 min,1 cappuccino,1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 1 fl oz espresso + 4 fl oz whole milk (steamed + foam). raw, yfw=1.0, 151.6g, 77 kcal/serving.",
BVRG_007,GINGERLEMONADE,Ginger Lemonade,beverages,veggie,dish,,5 min,1 serving (~12 fl oz),1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 1/4 cup lemon juice + 1 cup water + 2 tbsp honey + 1 tsp ginger. raw, yfw=1.0, 342.0g, 143 kcal/serving.",
BVRG_008,STRAWBERRYLEMONADE,Strawberry Lemonade,beverages,veggie,dish,,5 min,1 serving (16 oz),1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 1 cup strawberries + 1/4 cup lemon juice + 1 cup water + 2 tbsp sugar. raw, yfw=1.0, 475.2g, 160 kcal/serving.",
BVRG_009,ARNOLDPALMER,Arnold Palmer,beverages,veggie,dish,,5 min,1 serving (~15 fl oz),1,Rule D,raw,,,1.0,1.0,,,,,approved,,,,PASS,"Rule D — no canonical. 1 cup black tea + 1/4 cup lemon juice + 1/2 cup water + 2 tbsp sugar. raw, yfw=1.0, 441.7g, 113 kcal/serving.",
BVRG_010,BERRYSMOOTHIE,Berry Smoothie,beverages,veggie,dish,,5,1 smoothie (~16 oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_011,STRAWBANANSMOOTHIE,Strawberry Banana Smoothie,beverages,veggie,dish,,5,1 smoothie (~18 oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_012,GREENSMOOTHIE,Green Smoothie,beverages,veggie,dish,,5,1 smoothie (~16 oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_013,TROPICALSMOOTHIE,Tropical Smoothie,beverages,veggie,dish,,5,1 smoothie (~16 oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_014,SHIRLEYTEMPLE,Shirley Temple,beverages,veggie,dish,,3,1 glass (~13 oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
